name,_id,run_start_time,run_end_time,status,status_message,add_thermochromic_bipv.facade,add_thermochromic_bipv.switch_t,change_building_location.weather_file_name,create_bar_from_building_type_ratios.wwr,window_pv_reporting.building_area_ft,window_pv_reporting.building_elec_apr,window_pv_reporting.building_elec_aug,window_pv_reporting.building_elec_dec,window_pv_reporting.building_elec_feb,window_pv_reporting.building_elec_jan,window_pv_reporting.building_elec_jul,window_pv_reporting.building_elec_jun,window_pv_reporting.building_elec_mar,window_pv_reporting.building_elec_may,window_pv_reporting.building_elec_nov,window_pv_reporting.building_elec_oct,window_pv_reporting.building_elec_sep,window_pv_reporting.building_gas_apr,window_pv_reporting.building_gas_aug,window_pv_reporting.building_gas_dec,window_pv_reporting.building_gas_feb,window_pv_reporting.building_gas_jan,window_pv_reporting.building_gas_jul,window_pv_reporting.building_gas_jun,window_pv_reporting.building_gas_mar,window_pv_reporting.building_gas_may,window_pv_reporting.building_gas_nov,window_pv_reporting.building_gas_oct,window_pv_reporting.building_gas_sep,window_pv_reporting.capacity_factor,window_pv_reporting.light_energy_apr,window_pv_reporting.light_energy_aug,window_pv_reporting.light_energy_dec,window_pv_reporting.light_energy_feb,window_pv_reporting.light_energy_jan,window_pv_reporting.light_energy_jul,window_pv_reporting.light_energy_jun,window_pv_reporting.light_energy_mar,window_pv_reporting.light_energy_may,window_pv_reporting.light_energy_nov,window_pv_reporting.light_energy_oct,window_pv_reporting.light_energy_sep,window_pv_reporting.panel_dc_gen_apr,window_pv_reporting.panel_dc_gen_aug,window_pv_reporting.panel_dc_gen_dec,window_pv_reporting.panel_dc_gen_feb,window_pv_reporting.panel_dc_gen_jan,window_pv_reporting.panel_dc_gen_jul,window_pv_reporting.panel_dc_gen_jun,window_pv_reporting.panel_dc_gen_mar,window_pv_reporting.panel_dc_gen_may,window_pv_reporting.panel_dc_gen_nov,window_pv_reporting.panel_dc_gen_oct,window_pv_reporting.panel_dc_gen_sep,window_pv_reporting.total_electricity,window_pv_reporting.total_electricity_cooling,window_pv_reporting.total_electricity_heating,window_pv_reporting.total_electricity_lighting,window_pv_reporting.total_gas,window_pv_reporting.total_gas_heating,window_pv_reporting.total_pv
DOE Autogenerated 278,dc16e2e5-f4d7-4bb3-9bd4-4e9677394cf8,2020-06-30T21:45:09.836Z,2020-06-30T21:48:23.918Z,completed,completed normal,S,30.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.65,53633.0,108.24,152.02,106.87,99.23,108.9,139.58,125.6,112.71,117.0,114.74,122.42,139.43,7.33,7.8,8.2,7.26,8.19,7.44,7.38,8.1,7.76,7.63,7.6,7.38,0.390676,26.09,29.77,27.66,25.52,28.25,27.15,27.58,29.14,28.61,28.44,28.13,27.87,15.43,17.8,30.49,25.14,29.14,7.39,2.75,20.16,5.31,32.69,27.73,24.31,1446.719971,195.350006,0.0,334.220001,92.07,2.62,238.329452
DOE Autogenerated 24,dc1957bb-8fad-49ad-8265-d11960edff1f,2020-06-30T21:20:55.850Z,2020-06-30T21:25:33.222Z,completed,completed normal,N,25.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,137.47,200.98,118.14,114.37,119.55,192.44,185.64,135.36,173.16,135.23,155.12,172.86,6.58,6.1,7.8,7.1,8.07,5.76,5.85,7.64,6.47,7.31,6.91,6.14,0.167909,30.26,35.06,29.02,28.12,29.71,32.77,33.63,32.68,34.87,31.81,32.84,32.44,6.05,7.72,0.7,1.75,0.36,9.75,10.23,3.48,8.84,3.29,4.73,6.13,1840.319946,491.200012,0.0,383.220001,81.720001,4.33,63.035146
DOE Autogenerated 338,dc1db813-88dd-452d-b632-3c521e2d5fee,2020-06-30T21:49:57.685Z,2020-06-30T21:55:21.828Z,completed,completed normal,S,40.0,SAU_Riyadh.404380_IWEC.epw,0.9,53633.0,165.57,239.9,138.2,136.38,143.19,232.26,224.26,160.44,209.57,156.63,183.58,207.52,6.69,6.19,8.14,7.32,8.55,5.86,5.95,7.74,6.55,7.42,7.01,6.21,0.284891,25.15,31.39,26.63,24.93,27.23,28.41,28.27,28.17,28.48,27.34,27.99,27.48,6.52,19.37,24.78,19.54,24.94,9.1,4.11,11.96,4.28,41.44,43.74,30.87,2197.47998,762.320007,0.0,331.470001,83.620003,6.23,240.640572
DOE Autogenerated 311,dcd223da-089d-4924-af69-87663a5641bb,2020-06-30T21:47:55.586Z,2020-06-30T21:52:35.387Z,completed,completed normal,E,15.0,SAU_Riyadh.404380_IWEC.epw,0.9,53633.0,150.05,227.95,124.47,120.71,126.08,218.46,209.61,145.14,193.97,144.43,171.3,194.99,6.63,6.17,8.59,7.49,9.24,5.83,5.91,7.62,6.53,7.27,6.96,6.22,0.466523,30.96,34.64,30.51,28.98,31.02,32.4,33.29,34.27,34.67,31.72,32.97,32.22,23.68,25.95,13.84,17.91,18.16,26.81,26.13,20.85,25.07,16.97,22.89,24.44,2027.150024,606.219971,0.0,387.649994,84.459999,7.07,262.70709
DOE Autogenerated 417,de38f2af-46e5-4623-b158-0fcfd3268de7,2020-06-30T21:58:19.903Z,2020-06-30T22:01:39.647Z,completed,completed normal,W,20.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.9,53633.0,108.62,153.6,107.88,100.36,109.97,138.07,123.24,113.49,115.51,115.98,122.34,141.18,7.32,7.75,8.75,7.49,8.69,7.35,7.32,8.2,7.74,7.73,7.59,7.34,0.433464,29.39,34.46,29.16,27.65,29.5,31.94,32.64,31.93,33.41,30.94,31.51,31.95,22.59,27.07,11.94,13.38,11.65,29.78,25.9,19.73,24.31,14.99,18.68,24.08,1450.26001,156.690002,0.0,374.480011,93.269997,3.82,244.091369
DOE Autogenerated 71,de72271a-d841-4cea-9fe6-97d2497d7221,2020-06-30T21:25:26.460Z,2020-06-30T21:29:15.100Z,completed,completed normal,E,25.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.4,53633.0,94.87,111.69,120.12,102.79,120.06,113.34,109.11,108.71,103.61,115.01,108.18,98.93,24.91,9.77,153.88,102.58,149.38,9.43,9.71,77.35,10.78,126.08,54.06,11.42,0.163186,26.07,29.98,32.77,27.78,32.87,29.12,29.53,29.68,29.44,31.78,29.67,27.47,2.69,6.76,0.0,0.08,0.02,9.91,9.33,0.45,9.25,0.02,0.28,2.04,1306.410034,34.200001,0.0,356.160004,739.369995,623.549988,40.841315
DOE Autogenerated 58,e0bdbe0e-3bff-4748-b182-37355ba35446,2020-06-30T21:25:15.016Z,2020-06-30T21:28:54.012Z,completed,completed normal,S,10.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.4,53633.0,97.12,113.33,119.41,102.83,119.46,113.23,109.4,109.81,105.99,114.61,109.58,101.77,23.39,9.73,148.84,88.23,138.02,9.39,9.69,60.46,10.74,110.51,41.27,10.96,0.343668,28.0,34.25,32.77,27.94,32.88,32.49,33.37,30.14,34.12,31.81,30.7,30.56,20.26,17.41,0.03,3.67,0.18,17.5,17.75,13.24,19.27,0.73,6.7,12.26,1316.52002,29.190001,0.0,379.029999,661.210022,545.390015,129.01699
DOE Autogenerated 195,e1384d39-ade2-40e8-9d82-61ca0a730133,2020-06-30T21:36:52.996Z,2020-06-30T21:41:30.349Z,completed,completed normal,ESW,45.0,SAU_Riyadh.404380_IWEC.epw,0.65,53633.0,160.54,232.97,136.79,134.53,141.58,225.54,216.38,157.55,202.66,154.68,179.06,200.9,6.69,6.21,7.89,7.23,8.21,5.88,5.94,7.72,6.57,7.43,7.02,6.25,0.176288,25.24,28.97,27.06,25.18,27.67,26.64,27.26,28.34,28.3,27.79,28.18,27.36,12.92,31.83,8.05,6.59,5.72,26.32,25.24,6.69,20.99,26.33,40.92,39.34,2143.169922,721.590027,0.0,327.980011,83.040001,5.65,250.934615
DOE Autogenerated 233,e3002f9d-02c0-42cb-b6b3-51d17ff56c46,2020-06-30T21:40:59.332Z,2020-06-30T21:45:11.903Z,completed,completed normal,S,35.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.65,53633.0,98.28,116.81,126.94,107.57,126.1,121.81,116.51,112.61,108.21,120.55,111.91,101.87,23.82,9.78,182.42,116.72,174.51,9.43,9.71,79.02,10.61,148.17,59.14,11.85,0.122424,24.87,27.81,32.55,27.0,32.37,25.89,26.45,28.66,27.55,31.04,28.72,26.31,9.83,14.66,0.04,0.44,0.15,15.26,12.46,1.08,13.68,0.23,1.17,5.67,1369.160034,49.080002,0.04,339.220001,835.169983,719.349976,74.683752
DOE Autogenerated 244,e3583647-a6c6-4cba-97bf-3cc9109f2722,2020-06-30T21:41:31.687Z,2020-06-30T21:45:37.815Z,completed,completed normal,N,45.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.65,53633.0,106.04,126.87,138.4,117.05,137.42,133.68,127.24,121.63,117.68,131.04,120.31,109.0,20.28,9.75,169.68,103.68,160.67,9.43,9.72,64.39,10.49,133.58,47.89,11.11,0.004272,24.84,27.69,32.55,27.0,32.37,25.6,26.16,28.66,27.45,31.04,28.72,26.3,0.28,0.32,0.0,0.05,0.01,0.49,0.56,0.16,0.46,0.02,0.08,0.17,1486.359985,57.849998,0.05,338.359985,750.669983,634.849976,2.60598
DOE Autogenerated 16,e35d1b88-7446-4aa4-a135-30e7aefb3888,2020-06-30T21:20:54.421Z,2020-06-30T21:24:21.704Z,completed,completed normal,E,20.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,137.59,200.98,118.11,114.13,119.6,192.4,185.62,135.51,173.06,135.27,155.2,172.75,6.59,6.1,7.84,7.09,8.13,5.76,5.85,7.62,6.47,7.3,6.92,6.13,0.456937,30.99,35.06,30.06,29.26,31.08,32.78,33.65,34.05,35.04,32.54,33.5,32.56,10.37,11.53,5.41,7.64,7.33,11.91,11.61,9.05,11.14,7.38,10.12,10.86,1840.22998,485.170013,0.0,390.579987,81.800003,4.41,114.359334
DOE Autogenerated 148,e93b7cd0-29cc-4e82-ace4-466a3b1cdc00,2020-06-30T21:32:28.373Z,2020-06-30T21:36:12.091Z,completed,completed normal,S,50.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.4,53633.0,118.3,160.2,116.71,109.1,118.64,146.87,133.67,123.2,126.24,126.36,133.56,148.38,7.43,7.86,7.99,7.3,8.1,7.54,7.48,8.18,7.85,7.73,7.72,7.48,0.024067,25.99,28.99,28.19,25.99,28.88,27.06,27.75,29.3,28.95,28.79,28.33,27.12,0.43,0.41,0.66,0.56,1.8,0.31,0.28,0.7,0.33,2.43,0.61,0.51,1561.23999,258.690002,0.0,335.359985,92.660004,3.21,9.035117
DOE Autogenerated 339,e94117f6-ef63-49df-abcb-a61594a57f5e,2020-06-30T21:50:04.742Z,2020-06-30T21:55:09.838Z,completed,completed normal,N,40.0,SAU_Riyadh.404380_IWEC.epw,0.9,53633.0,165.57,239.9,138.2,136.38,143.19,232.26,224.26,160.44,209.57,156.63,183.58,207.52,6.69,6.19,8.14,7.32,8.55,5.86,5.95,7.74,6.55,7.42,7.01,6.21,0.042628,25.15,31.39,26.63,24.93,27.23,28.41,28.27,28.17,28.48,27.34,27.99,27.48,0.68,9.26,0.28,0.34,0.31,10.44,8.65,0.42,3.7,0.32,0.36,1.25,2197.47998,762.320007,0.0,331.470001,83.620003,6.23,36.007028
DOE Autogenerated 444,e9cf4bf2-a153-41a2-93d7-4061567130ab,2020-06-30T22:00:48.946Z,2020-06-30T22:03:34.145Z,completed,completed normal,N,45.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.9,53633.0,124.33,180.16,118.52,112.06,121.14,163.07,142.05,127.34,130.56,131.49,145.02,167.11,7.31,7.85,8.26,7.28,8.21,7.46,7.35,8.06,7.74,7.63,7.61,7.46,0.005461,24.64,27.48,26.96,24.75,27.52,25.63,26.26,27.87,27.4,27.5,26.93,25.74,0.44,0.46,0.22,0.26,0.23,0.57,0.57,0.38,0.53,0.25,0.32,0.37,1662.859985,297.859985,0.0,318.660004,92.199997,2.75,4.612365
DOE Autogenerated 140,eb0b2f9d-e3cf-4b58-ba65-309cf0be0c9d,2020-06-30T21:32:16.217Z,2020-06-30T21:35:43.464Z,completed,completed normal,ESW,40.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.4,53633.0,111.91,151.51,110.92,103.54,113.24,138.62,126.99,117.72,120.47,119.33,126.14,139.68,7.45,7.86,8.02,7.29,8.1,7.54,7.49,8.17,7.85,7.71,7.7,7.49,0.144811,26.16,29.23,28.31,26.14,29.0,27.26,27.88,29.46,29.02,28.98,28.72,27.69,9.09,11.08,11.91,10.08,10.03,10.68,7.52,6.66,5.21,15.42,13.07,16.09,1480.060059,222.479996,0.0,337.839996,92.669998,3.23,126.848245
DOE Autogenerated 187,eb5e453a-7bee-48e6-bc49-b99448d83ecc,2020-06-30T21:35:57.067Z,2020-06-30T21:40:46.824Z,completed,completed normal,W,40.0,SAU_Riyadh.404380_IWEC.epw,0.65,53633.0,153.88,222.39,130.52,127.74,134.4,214.56,206.92,150.38,193.94,147.34,170.97,192.51,6.65,6.14,7.91,7.2,8.23,5.82,5.88,7.71,6.52,7.38,6.97,6.21,0.293372,25.62,31.72,27.1,25.4,27.74,28.8,28.62,28.68,29.02,27.91,28.57,27.98,9.41,15.06,2.09,5.82,2.66,14.97,14.84,8.68,13.99,6.54,12.09,13.18,2045.550049,660.059998,0.0,337.149994,82.599998,5.21,119.313228
DOE Autogenerated 46,ec550fc2-33ef-4fa5-8542-c8d5519417ee,2020-06-30T21:24:45.781Z,2020-06-30T21:29:38.234Z,completed,completed normal,E,50.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,147.81,212.84,128.52,124.4,131.19,204.62,196.97,145.77,184.93,146.52,167.94,185.49,6.62,6.15,7.78,7.16,8.06,5.82,5.88,7.67,6.53,7.35,6.97,6.22,0.095489,26.05,29.43,27.91,25.9,28.54,27.45,28.11,29.29,29.17,28.59,28.61,27.45,0.46,5.28,0.19,0.24,0.25,5.23,4.73,0.28,2.28,0.22,0.75,4.0,1977.0,607.22998,0.0,336.5,82.209999,4.82,23.898529
DOE Autogenerated 59,ec62ab86-2bae-4235-a064-bbd299b0bbf8,2020-06-30T21:25:17.609Z,2020-06-30T21:28:58.829Z,completed,completed normal,N,10.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.4,53633.0,97.12,113.33,119.41,102.83,119.46,113.23,109.4,109.81,105.99,114.61,109.58,101.77,23.39,9.73,148.84,88.23,138.02,9.39,9.69,60.46,10.74,110.51,41.27,10.96,0.115168,28.0,34.25,32.77,27.94,32.88,32.49,33.37,30.14,34.12,31.81,30.7,30.56,2.9,6.44,0.0,0.03,0.01,10.24,11.64,0.23,9.02,0.02,0.37,2.32,1316.52002,29.190001,0.0,379.029999,661.210022,545.390015,43.235315
DOE Autogenerated 371,ec889b8a-4de6-40a3-862c-19485bcf4d0c,2020-06-30T21:53:54.920Z,2020-06-30T21:58:01.127Z,completed,completed normal,E,25.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.9,53633.0,99.82,115.74,130.78,110.71,129.61,120.29,114.38,116.23,106.85,124.07,114.84,102.81,22.6,9.84,209.1,115.47,189.44,9.38,9.68,67.23,10.48,154.49,53.25,12.61,0.164676,24.44,28.12,32.45,26.69,32.15,27.31,27.5,28.18,27.28,30.72,28.35,25.94,6.26,15.29,0.01,0.17,0.04,22.48,21.15,1.07,20.89,0.05,0.63,4.68,1386.140015,37.720001,0.1,339.140015,863.570007,747.75,92.732
DOE Autogenerated 47,ed3575a6-359d-4309-9dc3-f816f63cff98,2020-06-30T21:24:50.493Z,2020-06-30T21:29:51.474Z,completed,completed normal,W,50.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,147.81,212.84,128.52,124.4,131.19,204.62,196.97,145.77,184.93,146.52,167.94,185.49,6.62,6.15,7.78,7.16,8.06,5.82,5.88,7.67,6.53,7.35,6.97,6.22,0.166351,26.05,29.43,27.91,25.9,28.54,27.45,28.11,29.29,29.17,28.59,28.61,27.45,2.72,7.04,0.21,0.53,0.24,6.74,6.99,0.92,5.81,0.39,4.0,6.04,1977.0,607.22998,0.0,336.5,82.209999,4.82,41.633381
DOE Autogenerated 145,ee056b68-4584-4139-895a-e344f1fb481b,2020-06-30T21:32:24.847Z,2020-06-30T21:36:06.675Z,completed,completed normal,ESW,45.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.4,53633.0,115.32,155.67,113.97,106.62,116.1,142.79,130.55,120.62,123.59,122.94,130.66,144.48,7.44,7.87,8.0,7.3,8.1,7.55,7.49,8.18,7.86,7.72,7.71,7.48,0.054435,26.02,29.06,28.24,26.03,28.92,27.1,27.77,29.35,28.95,28.86,28.39,27.17,3.06,5.45,5.11,3.54,4.65,3.97,2.15,2.32,1.0,8.44,3.03,4.97,1523.300049,244.699997,0.0,335.869995,92.690002,3.25,47.683173
DOE Autogenerated 206,efdc1462-fb3f-47e2-8c9f-f8af50a8f63e,2020-06-30T21:37:28.080Z,2020-06-30T21:41:16.505Z,completed,completed normal,E,10.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.65,53633.0,97.11,114.51,123.31,104.8,122.49,115.44,110.9,110.81,106.61,117.24,110.62,102.17,31.27,9.87,186.52,121.79,178.03,9.39,9.7,94.01,11.03,151.8,66.74,13.58,0.278135,26.99,33.62,32.55,27.17,32.39,31.82,32.61,29.08,33.25,31.07,29.89,29.86,12.65,16.53,0.01,0.16,0.03,20.74,21.12,6.35,22.99,0.04,3.01,9.48,1336.01001,27.9,0.03,370.320007,883.73999,767.919983,113.116357
DOE Autogenerated 219,efebbfbe-1824-46f0-b1a2-7d92cd1bca1b,2020-06-30T21:40:05.542Z,2020-06-30T21:44:09.534Z,completed,completed normal,N,20.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.65,53633.0,95.52,113.08,123.49,104.71,122.68,115.04,110.61,110.08,104.77,117.32,109.41,99.42,27.14,9.84,186.41,120.56,177.88,9.4,9.71,87.45,10.7,151.2,62.94,12.7,0.060945,25.16,30.68,32.55,27.05,32.37,29.8,30.64,28.69,29.42,31.04,28.79,26.71,0.28,5.57,0.0,0.05,0.01,13.22,14.1,0.16,3.5,0.02,0.08,0.17,1326.140015,32.209999,0.03,352.920013,865.929993,750.109985,37.178832
DOE Autogenerated 93,f10fee87-04bb-468b-8a24-f3f9210b6e19,2020-06-30T21:28:40.348Z,2020-06-30T21:32:28.988Z,completed,completed normal,S,45.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.4,53633.0,100.0,119.3,127.39,108.84,127.42,122.48,117.33,114.46,110.57,121.75,113.65,103.8,22.49,9.72,146.47,96.69,141.38,9.44,9.72,71.94,10.59,119.44,49.37,10.84,0.026891,25.77,28.77,32.77,27.77,32.87,26.69,27.23,29.65,28.52,31.78,29.65,27.27,0.78,2.87,0.03,0.27,0.09,2.84,0.99,0.53,0.88,0.14,0.28,0.39,1386.98999,48.93,0.01,348.720001,698.080017,582.26001,10.095217
DOE Autogenerated 326,f110c5a3-e5ca-4b7f-9c47-4db6e2095a79,2020-06-30T21:48:53.313Z,2020-06-30T21:53:39.083Z,completed,completed normal,E,30.0,SAU_Riyadh.404380_IWEC.epw,0.9,53633.0,152.71,228.76,127.99,125.18,130.85,219.6,210.79,148.58,195.53,147.18,172.85,195.6,6.63,6.18,8.26,7.33,8.68,5.82,5.91,7.7,6.53,7.32,6.98,6.2,0.388534,28.15,34.09,26.95,25.59,27.52,31.99,32.85,29.74,33.4,28.31,30.46,30.94,20.94,25.58,5.72,10.05,8.71,26.44,25.7,14.14,24.36,12.28,21.03,23.84,2055.620117,652.630005,0.0,359.980011,83.529999,6.14,218.790201
DOE Autogenerated 40,f1f8cbbb-7ad6-4940-93c7-a99fd2da2e56,2020-06-30T21:20:57.669Z,2020-06-30T21:26:09.747Z,completed,completed normal,ESW,40.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,140.86,203.25,122.52,118.59,125.18,195.26,188.4,139.38,176.46,137.72,157.44,175.76,6.6,6.11,7.8,7.16,8.07,5.78,5.86,7.69,6.48,7.37,6.92,6.18,0.26752,26.53,32.42,28.04,26.31,28.72,29.56,29.38,29.68,30.02,29.16,29.72,28.9,13.15,27.98,11.64,12.18,11.88,23.16,19.77,11.76,17.54,23.35,32.51,29.42,1880.810059,547.22998,0.0,348.410004,82.019997,4.63,234.336472
DOE Autogenerated 80,f2a5aa85-6c0d-49e0-b5d8-9e07db607c7b,2020-06-30T21:25:55.291Z,2020-06-30T21:29:44.658Z,completed,completed normal,ESW,30.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.4,53633.0,95.57,112.07,120.52,103.18,120.5,113.9,109.65,109.14,104.07,115.45,108.68,99.55,21.94,9.75,152.18,97.25,145.96,9.43,9.71,66.8,10.58,121.88,47.36,10.95,0.13282,25.93,29.24,32.77,27.77,32.87,27.68,28.31,29.65,29.04,31.78,29.66,27.35,13.48,19.72,0.03,0.39,0.12,24.55,23.74,2.08,22.78,0.19,1.6,7.65,1312.290039,38.57,0.0,352.049988,703.799988,587.97998,116.344729
DOE Autogenerated 8,f35e1525-809a-4208-a690-08c2f8f9a833,2020-06-30T21:20:53.720Z,2020-06-30T21:25:24.333Z,completed,completed normal,S,10.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,137.58,200.98,119.1,114.45,120.09,192.4,185.62,135.67,173.07,135.12,155.24,172.75,6.59,6.1,7.88,7.13,8.29,5.76,5.85,7.63,6.47,7.3,6.92,6.13,0.516112,31.33,35.06,32.08,30.42,32.79,32.78,33.65,34.83,35.04,32.94,33.64,32.56,11.9,11.19,21.09,19.82,24.09,8.15,7.21,17.5,9.12,23.59,23.53,16.55,1842.060059,481.23999,0.0,397.119995,82.050003,4.66,193.754471
DOE Autogenerated 20,f4416115-3aa8-46af-9300-783b017dfec1,2020-06-30T21:20:54.972Z,2020-06-30T21:25:17.485Z,completed,completed normal,ESW,20.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,137.59,200.98,118.11,114.13,119.6,192.4,185.62,135.51,173.06,135.27,155.2,172.75,6.59,6.1,7.84,7.09,8.13,5.76,5.85,7.62,6.47,7.3,6.92,6.13,0.47787,30.99,35.06,30.06,29.26,31.08,32.78,33.65,34.05,35.04,32.54,33.5,32.56,31.56,34.1,31.31,34.5,37.21,31.6,30.57,35.66,32.03,38.07,43.94,38.06,1840.22998,485.170013,0.0,390.579987,81.800003,4.41,418.595287
DOE Autogenerated 106,f48e1e0a-8537-47da-a069-3b2f64253a6a,2020-06-30T21:29:00.434Z,2020-06-30T21:32:16.586Z,completed,completed normal,E,10.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.4,53633.0,108.27,146.28,108.48,101.09,110.96,133.49,122.93,114.51,116.92,115.31,121.49,134.93,7.36,7.81,8.19,7.32,8.33,7.46,7.44,8.2,7.81,7.66,7.64,7.43,0.388242,31.32,35.06,32.05,30.2,33.09,32.83,33.72,34.9,35.09,32.76,33.39,32.54,10.09,9.8,5.99,6.43,5.99,9.73,9.23,8.47,9.03,6.63,7.07,8.72,1434.660034,155.270004,0.0,396.950012,92.650002,3.2,97.166812
DOE Autogenerated 116,f4eab2d7-4839-4a34-aec2-943d055ed3cf,2020-06-30T21:29:27.760Z,2020-06-30T21:32:35.490Z,completed,completed normal,E,20.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.4,53633.0,107.73,146.25,107.15,100.11,109.2,133.63,122.85,113.34,116.73,114.83,121.09,134.96,7.37,7.8,8.1,7.26,8.2,7.48,7.44,8.14,7.81,7.66,7.65,7.43,0.373057,30.32,35.01,30.35,28.86,30.89,32.66,33.41,33.27,34.41,31.94,32.76,32.45,9.76,9.78,5.34,5.95,5.25,9.64,9.1,7.89,8.71,6.39,6.89,8.66,1427.880005,158.410004,0.0,386.329987,92.349998,2.91,93.366531
DOE Autogenerated 395,f4ebb0db-ce71-4e79-a980-7a9ec5a3d438,2020-06-30T21:56:36.995Z,2020-06-30T22:00:53.039Z,completed,completed normal,ESW,45.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.9,53633.0,114.34,135.95,152.91,128.76,151.19,146.04,137.85,133.19,125.42,144.41,130.48,116.32,18.87,9.73,185.72,100.21,167.77,9.4,9.71,57.73,10.41,134.76,44.19,11.43,0.021529,24.33,27.1,32.45,26.68,32.15,25.02,25.56,28.16,26.85,30.72,28.32,25.83,3.49,8.93,0.07,0.88,0.26,13.39,6.25,2.01,4.11,0.43,1.01,1.59,1616.839966,62.580002,0.09,333.170013,759.940002,644.119995,42.432474
DOE Autogenerated 169,f66139e2-bc70-456f-9b4a-f4189135af11,2020-06-30T21:34:47.799Z,2020-06-30T21:39:13.813Z,completed,completed normal,N,20.0,SAU_Riyadh.404380_IWEC.epw,0.65,53633.0,144.22,215.48,121.09,117.53,122.97,206.22,198.53,140.41,184.21,140.08,163.72,184.74,6.59,6.15,8.04,7.18,8.45,5.8,5.89,7.59,6.53,7.25,6.94,6.19,0.193982,30.65,34.74,29.16,28.37,30.13,32.51,33.41,33.47,34.83,31.66,33.05,32.31,11.15,12.54,3.43,5.75,3.63,15.86,16.65,8.92,14.66,6.94,8.65,10.16,1939.199951,554.340027,0.0,384.290009,82.589996,5.2,118.337724
DOE Autogenerated 422,f69796a6-7c7f-4c8b-81d2-4f3f5c7a82dc,2020-06-30T21:59:22.457Z,2020-06-30T22:02:26.023Z,completed,completed normal,W,25.0,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,0.9,53633.0,108.38,153.91,107.06,99.38,109.29,139.24,124.04,112.77,116.14,115.38,122.44,141.05,7.32,7.75,8.63,7.38,8.53,7.36,7.32,8.15,7.74,7.68,7.58,7.35,0.375732,26.83,32.9,27.58,25.48,28.17,30.41,29.95,29.23,29.89,28.69,29.06,30.44,18.47,25.69,10.01,10.76,9.42,27.83,22.65,15.88,19.23,12.67,16.02,22.95,1449.079956,175.570007,0.0,348.630005,92.800003,3.36,211.581582
DOE Autogenerated 32,f734146e-6130-4e00-93c7-406e063e40dd,2020-06-30T21:20:56.761Z,2020-06-30T21:25:37.493Z,completed,completed normal,W,35.0,SAU_Riyadh.404380_IWEC.epw,0.4,53633.0,138.5,201.53,120.34,116.29,122.53,193.24,186.63,136.95,174.09,135.8,155.65,173.75,6.58,6.1,7.8,7.12,8.05,5.76,5.85,7.7,6.49,7.36,6.91,6.15,0.355071,27.41,33.79,28.19,26.68,28.9,31.65,32.29,30.33,32.42,29.49,30.62,30.99,6.87,10.55,2.79,4.94,3.41,10.59,10.56,6.57,9.9,5.11,8.26,9.32,1855.300049,519.049988,0.0,362.779999,81.870003,4.48,88.865051
DOE Autogenerated 362,f76c6700-7868-4f9e-921a-bd98810c536b,2020-06-30T21:53:02.233Z,2020-06-30T21:56:53.358Z,completed,completed normal,W,15.0,USA_AK_Fairbanks.Intl.AP.702610_TMY3.epw,0.9,53633.0,99.25,116.2,129.2,109.51,128.04,118.36,113.11,115.32,107.36,122.6,114.13,103.35,25.82,9.92,211.18,118.45,191.5,9.37,9.67,73.64,10.6,156.38,56.48,13.4,0.186048,25.36,32.37,32.45,26.76,32.15,30.97,31.91,28.32,31.3,30.74,28.69,27.69,16.39,15.86,0.01,0.1,0.02,20.09,22.93,2.02,19.75,0.05,0.79,6.76,1376.430054,30.110001,0.1,358.690002,886.400024,770.580017,104.766848
